subject	condition	channel	frequency	time	total_power	evoked_power	induced_power	itc	n_epochs	status
sub-1002	Standard	Fz	6.0	0.328	3.528015796341047e-09	7.880746840598462e-12	3.520135049500449e-09	0.0194041125599984	754	OK
sub-1002	Standard	Fz	6.0	0.336	3.552166423344238e-09	9.912488424725664e-12	3.542253934919512e-09	0.0170982439481464	754	OK
sub-1002	Standard	Fz	6.0	0.344	3.562750907431594e-09	1.0773940394180996e-11	3.5519769670374133e-09	0.0289003864734004	754	OK
sub-1002	Standard	Fz	6.0	0.352	3.5574395408562172e-09	9.841340834963253e-12	3.547598200021253e-09	0.0329210685610333	754	OK
sub-1002	Standard	Fz	6.0	0.36	3.518065137531198e-09	7.887232209161587e-12	3.510177905322036e-09	0.0341097441240382	754	OK
sub-1002	Standard	Fz	6.0	0.368	3.432383681772097e-09	6.253661861803353e-12	3.426130019910294e-09	0.0346075494937106	754	OK
sub-1002	Standard	Fz	6.0	0.376	3.324971344859792e-09	5.716628521839216e-12	3.319254716337953e-09	0.0306548364894473	754	OK
sub-1002	Standard	Fz	6.0	0.384	3.2446381847776486e-09	6.452544532417515e-12	3.2381856402452313e-09	0.0259437493753839	754	OK
sub-1002	Standard	Fz	6.0	0.392	3.233473466894914e-09	8.075445595572303e-12	3.2253980212993423e-09	0.0256724873646315	754	OK
sub-1002	Standard	Fz	6.0	0.4	3.3089689269676804e-09	9.840591077685816e-12	3.299128335889994e-09	0.0274670943153357	754	OK
sub-1002	Standard	Fz	6.0	0.408	3.4544202572616943e-09	1.1494232539625536e-11	3.442926024722069e-09	0.0319342874378981	754	OK
sub-1002	Standard	Fz	6.0	0.416	3.630536233538551e-09	1.3456317159521508e-11	3.6170799163790286e-09	0.0307727845225113	754	OK
sub-1002	Standard	Fz	6.0	0.424	3.799320192295735e-09	1.5967577061666762e-11	3.7833526152340685e-09	0.0295734544345075	754	OK
sub-1002	Standard	Fz	6.0	0.432	3.923761700977581e-09	1.8066554961780392e-11	3.905695146015801e-09	0.0309945359307237	754	OK
sub-1002	Standard	Fz	6.0	0.44	3.965401585337084e-09	1.7543113861434674e-11	3.947858471475649e-09	0.0301404909226925	754	OK
sub-1002	Standard	Fz	6.0	0.448	3.909881797861077e-09	1.3346479647343784e-11	3.896535318213733e-09	0.02401881192166	754	OK
sub-1002	Standard	Fz	6.0	0.456	3.778268068276364e-09	7.805043842864353e-12	3.7704630244334995e-09	0.0239266546950019	754	OK
sub-1002	Standard	Fz	6.0	0.464	3.6039254679852303e-09	4.181701530942822e-12	3.5997437664542873e-09	0.0292537956531579	754	OK
sub-1002	Standard	Fz	6.0	0.472	3.42237832677718e-09	2.987032157905255e-12	3.419391294619275e-09	0.0341305938112303	754	OK
sub-1002	Standard	Fz	6.0	0.48	3.2794656035541104e-09	2.778443139242165e-12	3.2766871604148682e-09	0.0449442601613303	754	OK
sub-1002	Standard	Fz	6.0	0.488	3.2119846755789463e-09	2.7641698718637454e-12	3.209220505707083e-09	0.0479236776094683	754	OK
sub-1002	Standard	Fz	6.0	0.496	3.215452602202591e-09	2.9997773990319677e-12	3.212452824803559e-09	0.0439305251516689	754	OK
sub-1002	Standard	Fz	6.0	0.504	3.256914608888368e-09	3.495761535723225e-12	3.253418847352645e-09	0.0355536452720485	754	OK
sub-1002	Standard	Fz	6.0	0.512	3.3136908907453e-09	4.155737036527599e-12	3.309535153708772e-09	0.034869699073221	754	OK
sub-1002	Standard	Fz	6.0	0.52	3.3798786294032413e-09	5.333002670034616e-12	3.374545626733207e-09	0.0271771430949445	754	OK
sub-1002	Standard	Fz	6.0	0.528	3.459654410734726e-09	7.589218530340792e-12	3.452065192204385e-09	0.0348072561153137	754	OK
sub-1002	Standard	Fz	6.0	0.536	3.5674902318339012e-09	1.0102055467286244e-11	3.5573881763666154e-09	0.0445714507897282	754	OK
sub-1002	Standard	Fz	6.0	0.544	3.7011192423220917e-09	1.0678596601494166e-11	3.6904406457205965e-09	0.0364245773979958	754	OK
sub-1002	Standard	Fz	6.0	0.552	3.832307236688022e-09	8.576546130778634e-12	3.823730690557244e-09	0.0296226272485857	754	OK
sub-1002	Standard	Fz	6.0	0.56	3.981085777263142e-09	5.037299012222098e-12	3.9760484782509196e-09	0.0215827244277094	754	OK
sub-1002	Standard	Fz	6.0	0.568	5.839840382006218e-09	3.707168276600711e-12	5.836133213729617e-09	0.0190062294443669	754	OK
sub-1002	Standard	Fz	6.0	0.576	9.907270956910391e-09	5.476430737613164e-12	9.901794526172776e-09	0.0143306166136267	754	OK
sub-1002	Standard	Fz	6.0	0.584	1.5097627734849453e-08	9.0415751809673e-12	1.5088586159668484e-08	0.0126013643116208	754	OK
sub-1002	Standard	Fz	6.0	0.592	1.9254987786124024e-08	1.2591580962612247e-11	1.9242396205161414e-08	0.0126932135563411	754	OK
sub-1002	Standard	Fz	6.0	0.6	2.123262884120755e-08	1.510047959878665e-11	2.1217528361608765e-08	0.0113203425530301	754	OK
sub-1002	Standard	Fz	7.0	-0.2	2.346364000297437e-09	4.042768705423268e-12	2.342321231592014e-09	0.0311407609499651	754	OK
sub-1002	Standard	Fz	7.0	-0.192	2.289781622063719e-09	4.260724876617812e-12	2.285520897187101e-09	0.0426953977701916	754	OK
sub-1002	Standard	Fz	7.0	-0.184	2.099107300296726e-09	3.830533309565843e-12	2.09527676698716e-09	0.0477435827365725	754	OK
sub-1002	Standard	Fz	7.0	-0.176	1.9051402014580046e-09	2.5173762478283385e-12	1.902622825210176e-09	0.0418027151636364	754	OK
sub-1002	Standard	Fz	7.0	-0.168	1.9845058426712403e-09	1.1393615303591246e-12	1.9833664811408806e-09	0.0638067362933924	754	OK
sub-1002	Standard	Fz	7.0	-0.16	2.3972281710623823e-09	6.209573380091347e-13	2.396607213724373e-09	0.0526167442020671	754	OK
sub-1002	Standard	Fz	7.0	-0.152	2.8740732118333683e-09	9.35528733736669e-13	2.8731376830996317e-09	0.0540093257775137	754	OK
sub-1002	Standard	Fz	7.0	-0.144	2.9646308148437075e-09	1.3849116440845472e-12	2.9632459031996227e-09	0.041577578724744	754	OK
sub-1002	Standard	Fz	7.0	-0.136	2.9483792191244533e-09	2.0092567220970896e-12	2.9463699624023557e-09	0.025611607161648	754	OK
sub-1002	Standard	Fz	7.0	-0.128	2.940502062471398e-09	2.997062672150335e-12	2.937504999799248e-09	0.0320219191522033	754	OK
sub-1002	Standard	Fz	7.0	-0.12	2.9416397308195234e-09	4.278574309702617e-12	2.9373611565098207e-09	0.0335861701076544	754	OK
sub-1002	Standard	Fz	7.0	-0.112	2.9368372653955004e-09	5.3095030525270066e-12	2.9315277623429743e-09	0.034129746353592	754	OK
sub-1002	Standard	Fz	7.0	-0.104	2.9268879902608675e-09	5.493898845598226e-12	2.921394091415269e-09	0.0336691305764803	754	OK
sub-1002	Standard	Fz	7.0	-0.096	2.924967029287082e-09	4.9220249382093305e-12	2.920045004348872e-09	0.0151459293653931	754	OK
sub-1002	Standard	Fz	7.0	-0.088	2.9320553958912612e-09	4.225704717470319e-12	2.9278296911737907e-09	0.0110852123118616	754	OK
sub-1002	Standard	Fz	7.0	-0.08	2.940049422411437e-09	3.9499795988237826e-12	2.9360994428126132e-09	0.0049950748737706	754	OK
sub-1002	Standard	Fz	7.0	-0.072	2.945045884082551e-09	4.4115106160124666e-12	2.940634373466538e-09	0.0180921486108395	754	OK
sub-1002	Standard	Fz	7.0	-0.064	2.9468792719997115e-09	5.553059017462771e-12	2.9413262129822492e-09	0.0222283404831826	754	OK
sub-1002	Standard	Fz	7.0	-0.056	2.948096781295589e-09	6.719354494198241e-12	2.94137742680139e-09	0.0301731251266326	754	OK
sub-1002	Standard	Fz	7.0	-0.048	2.953293892521218e-09	7.251408529673982e-12	2.946042483991544e-09	0.0336868014255509	754	OK
sub-1002	Standard	Fz	7.0	-0.04	2.9617114974930966e-09	7.1745289294464536e-12	2.95453696856365e-09	0.0309704621125107	754	OK
sub-1002	Standard	Fz	7.0	-0.032	2.9649100745562952e-09	6.8814381181871445e-12	2.958028636438108e-09	0.0240969131111167	754	OK
sub-1002	Standard	Fz	7.0	-0.024	2.957135511149503e-09	6.605583461807649e-12	2.9505299276876956e-09	0.0315243020428691	754	OK
sub-1002	Standard	Fz	7.0	-0.016	2.945573432900524e-09	6.098678772381557e-12	2.9394747541281427e-09	0.0408873648789987	754	OK
sub-1002	Standard	Fz	7.0	-0.008	2.9429857931610956e-09	4.641675053872158e-12	2.9383441181072236e-09	0.0266432348919438	754	OK
sub-1002	Standard	Fz	7.0	0.0	2.9518339838828e-09	2.415978600006346e-12	2.9494180052827932e-09	0.0222237738278652	754	OK
sub-1002	Standard	Fz	7.0	0.008	2.969748468065225e-09	1.0254818871464892e-12	2.968722986178079e-09	0.0295699562931551	754	OK
sub-1002	Standard	Fz	7.0	0.016	3.0060658298008103e-09	1.0329037606806848e-12	3.005032926040129e-09	0.0308340565023266	754	OK
sub-1002	Standard	Fz	7.0	0.024	3.0697251119334204e-09	1.3665750071323129e-12	3.0683585369262875e-09	0.0335718249627338	754	OK
sub-1002	Standard	Fz	7.0	0.032	3.140677636472141e-09	1.9760755177780097e-12	3.1387015609543636e-09	0.0279422880260737	754	OK
sub-1002	Standard	Fz	7.0	0.04	3.1719103074367315e-09	3.262915457971431e-12	3.1686473919787603e-09	0.0286833599125996	754	OK
sub-1002	Standard	Fz	7.0	0.048	3.129339979066661e-09	4.2303920583128046e-12	3.125109587008348e-09	0.0274817203817552	754	OK
sub-1002	Standard	Fz	7.0	0.056	3.0278409849356022e-09	4.8577287712700575e-12	3.022983256164332e-09	0.0461556744905052	754	OK
sub-1002	Standard	Fz	7.0	0.064	2.915324857442757e-09	6.3574855194979e-12	2.908967371923259e-09	0.042454292875519	754	OK
sub-1002	Standard	Fz	7.0	0.072	2.8217077543574467e-09	7.845574801794803e-12	2.813862179555652e-09	0.0488291078333219	754	OK
sub-1002	Standard	Fz	7.0	0.08	2.747243008802915e-09	8.380589523351495e-12	2.7388624192795635e-09	0.0855107337623244	754	OK
sub-1002	Standard	Fz	7.0	0.088	2.695958520840405e-09	1.0081984555679948e-11	2.685876536284725e-09	0.0926760316672077	754	OK
sub-1002	Standard	Fz	7.0	0.096	2.6842139465698836e-09	1.4263663918836928e-11	2.6699502826510467e-09	0.0829409710636526	754	OK
sub-1002	Standard	Fz	7.0	0.104	2.71123986233551e-09	1.9261563950535205e-11	2.691978298384975e-09	0.1010223641480949	754	OK
sub-1002	Standard	Fz	7.0	0.112	2.7450822689449983e-09	2.403015872618624e-11	2.721052110218812e-09	0.1200871821817111	754	OK
sub-1002	Standard	Fz	7.0	0.12	2.748118641922101e-09	2.8382846606974905e-11	2.719735795315126e-09	0.1151531549693157	754	OK
sub-1002	Standard	Fz	7.0	0.128	2.707796801246807e-09	3.0670349360787035e-11	2.67712645188602e-09	0.0925448812948893	754	OK
sub-1002	Standard	Fz	7.0	0.136	2.635472022476653e-09	2.9271112168476426e-11	2.6062009103081766e-09	0.1112092890057379	754	OK
sub-1002	Standard	Fz	7.0	0.144	2.551964216791245e-09	2.4894106572684008e-11	2.527070110218561e-09	0.1198040362806851	754	OK
sub-1002	Standard	Fz	7.0	0.152	2.483472116443235e-09	2.0740954121254327e-11	2.46273116232198e-09	0.10778267619316	754	OK
sub-1002	Standard	Fz	7.0	0.16	2.445491726396999e-09	2.0527179654085727e-11	2.424964546742913e-09	0.1159607795833449	754	OK
sub-1002	Standard	Fz	7.0	0.168	2.429334646914917e-09	2.4010397167992743e-11	2.4053242497469243e-09	0.1260585424635127	754	OK
sub-1002	Standard	Fz	7.0	0.176	2.4271704880691403e-09	2.5973256213586885e-11	2.401197231855553e-09	0.1210988760422191	754	OK
sub-1002	Standard	Fz	7.0	0.184	2.447926810361648e-09	2.262753236079917e-11	2.425299278000849e-09	0.105571583390244	754	OK
sub-1002	Standard	Fz	7.0	0.192	2.49087749020066e-09	1.6407849081416396e-11	2.474469641119244e-09	0.0831596341113284	754	OK
sub-1002	Standard	Fz	7.0	0.2	2.5349317844231148e-09	1.2680207604681465e-11	2.522251576818433e-09	0.0658443515683159	754	OK
sub-1002	Standard	Fz	7.0	0.208	2.56189067813237e-09	1.4931975237023567e-11	2.546958702895347e-09	0.0693436645502917	754	OK
sub-1002	Standard	Fz	7.0	0.216	2.5714865066854403e-09	2.392123630190804e-11	2.5475652703835317e-09	0.0989085015144999	754	OK
sub-1002	Standard	Fz	7.0	0.224	2.574331579776795e-09	3.841969803161352e-11	2.535911881745181e-09	0.1435801217447296	754	OK
sub-1002	Standard	Fz	7.0	0.232	2.57321494069315e-09	5.536325309634085e-11	2.517851687596809e-09	0.1588614733793753	754	OK
sub-1002	Standard	Fz	7.0	0.24	2.560979250552597e-09	7.022780804105292e-11	2.4907514425115446e-09	0.1744140427747601	754	OK
sub-1002	Standard	Fz	7.0	0.248	2.548456531386062e-09	7.828637356057255e-11	2.47017015782549e-09	0.1649281369539263	754	OK
sub-1002	Standard	Fz	7.0	0.256	2.5726795205135933e-09	7.629188874208227e-11	2.4963876317715114e-09	0.1454965182027863	754	OK
sub-1002	Standard	Fz	7.0	0.264	2.6605113070635107e-09	6.401479822954929e-11	2.596496508833961e-09	0.1368963327474463	754	OK
sub-1002	Standard	Fz	7.0	0.272	2.7978882823806233e-09	4.503671804883816e-11	2.7528515643317844e-09	0.119322999572296	754	OK
sub-1002	Standard	Fz	7.0	0.28	2.9369173606500883e-09	2.566157141389504e-11	2.911255789236193e-09	0.0913718779552545	754	OK
sub-1002	Standard	Fz	7.0	0.288	3.032829052507841e-09	1.1547912411826235e-11	3.021281140096015e-09	0.0782301227718215	754	OK
sub-1002	Standard	Fz	7.0	0.296	3.081495760305354e-09	4.534554391815413e-12	3.076961205913539e-09	0.0643960575816392	754	OK
sub-1002	Standard	Fz	7.0	0.304	3.1116246447846187e-09	2.78704046506832e-12	3.1088376043195502e-09	0.0481835591836267	754	OK
sub-1002	Standard	Fz	7.0	0.312	3.1460338320751646e-09	3.5311742896020786e-12	3.142502657785562e-09	0.0367002004211042	754	OK
sub-1002	Standard	Fz	7.0	0.32	3.187770039274619e-09	5.12753527848817e-12	3.182642503996131e-09	0.0243182523867567	754	OK
sub-1002	Standard	Fz	7.0	0.328	3.226411895136966e-09	7.139645446476466e-12	3.2192722496904894e-09	0.0229705730856333	754	OK
sub-1002	Standard	Fz	7.0	0.336	3.248554879248815e-09	9.157586526904348e-12	3.239397292721911e-09	0.0223858708244809	754	OK
sub-1002	Standard	Fz	7.0	0.344	3.255378311143425e-09	1.008181345579765e-11	3.2452964976876274e-09	0.029299365141292	754	OK
sub-1002	Standard	Fz	7.0	0.352	3.251950488147412e-09	9.171697667627334e-12	3.2427787904797846e-09	0.033979663078843	754	OK
sub-1002	Standard	Fz	7.0	0.36	3.2201257535190158e-09	7.18839568885714e-12	3.212937357830158e-09	0.0333710022609634	754	OK
sub-1002	Standard	Fz	7.0	0.368	3.142902949284243e-09	5.561025422149776e-12	3.137341923862093e-09	0.034430526018802	754	OK
sub-1002	Standard	Fz	7.0	0.376	3.043567078103158e-09	5.159279584108164e-12	3.03840779851905e-09	0.0319643443040895	754	OK
sub-1002	Standard	Fz	7.0	0.384	2.968821211957386e-09	6.127944872187936e-12	2.962693267085198e-09	0.0238149077647183	754	OK
sub-1002	Standard	Fz	7.0	0.392	2.957203148951435e-09	7.847499911300796e-12	2.949355649040134e-09	0.0265463805217333	754	OK
sub-1002	Standard	Fz	7.0	0.4	3.027442265922086e-09	9.357751482944219e-12	3.0180845144391413e-09	0.0259955149886319	754	OK
sub-1002	Standard	Fz	7.0	0.408	3.1636920843370043e-09	1.0496257266330722e-11	3.153195827070674e-09	0.0309669186468916	754	OK
sub-1002	Standard	Fz	7.0	0.416	3.3233285655726212e-09	1.1996547429929911e-11	3.311332018142691e-09	0.0301519165332178	754	OK
sub-1002	Standard	Fz	7.0	0.424	3.472029356842642e-09	1.4319156426207986e-11	3.4577102004164343e-09	0.0341394675910437	754	OK
sub-1002	Standard	Fz	7.0	0.432	3.583846987443035e-09	1.6502402872743477e-11	3.567344584570292e-09	0.032230220950088	754	OK
sub-1002	Standard	Fz	7.0	0.44	3.6236202036767843e-09	1.6225461812448738e-11	3.607394741864336e-09	0.0301061414059986	754	OK
sub-1002	Standard	Fz	7.0	0.448	3.573375121439165e-09	1.2336317739547915e-11	3.561038803699617e-09	0.0250206124383377	754	OK
sub-1002	Standard	Fz	7.0	0.456	3.454441759318066e-09	7.07851069095451e-12	3.4473632486271116e-09	0.0285128483063343	754	OK
sub-1002	Standard	Fz	7.0	0.464	3.2985353106556503e-09	3.653193617977142e-12	3.294882117037673e-09	0.0303163106057112	754	OK
sub-1002	Standard	Fz	7.0	0.472	3.1333735585646283e-09	2.633137529684691e-12	3.1307404210349437e-09	0.0318862076431177	754	OK
sub-1002	Standard	Fz	7.0	0.48	3.0016323476584267e-09	2.7010843240139826e-12	2.998931263334412e-09	0.0425754116909431	754	OK
sub-1002	Standard	Fz	7.0	0.488	2.9417191087807395e-09	2.94731783623632e-12	2.938771790944503e-09	0.0475423122353757	754	OK
sub-1002	Standard	Fz	7.0	0.496	2.947208749980528e-09	3.127557025413339e-12	2.944081192955115e-09	0.044483588962727	754	OK
sub-1002	Standard	Fz	7.0	0.504	2.985100272195468e-09	3.289107993949487e-12	2.981811164201518e-09	0.0346419496479486	754	OK
sub-1002	Standard	Fz	7.0	0.512	3.0369990679910996e-09	3.6916934993684646e-12	3.033307374491731e-09	0.0319671632883586	754	OK
sub-1002	Standard	Fz	7.0	0.52	3.096965613272935e-09	4.782818058543062e-12	3.0921827952143917e-09	0.0316943927170904	754	OK
sub-1002	Standard	Fz	7.0	0.528	3.1689754762282434e-09	6.951840697325223e-12	3.162023635530918e-09	0.036166474915831	754	OK
sub-1002	Standard	Fz	7.0	0.536	3.271793715505936e-09	9.374854057488744e-12	3.2624188614484473e-09	0.0449419207736411	754	OK
sub-1002	Standard	Fz	7.0	0.544	3.399797112981287e-09	9.963445752612882e-12	3.389833667228674e-09	0.0343460527202509	754	OK
sub-1002	Standard	Fz	7.0	0.552	3.518435433606396e-09	7.944212117044118e-12	3.510491221489352e-09	0.0295334084555307	754	OK
sub-1002	Standard	Fz	7.0	0.56	3.722692964044435e-09	4.704148167456847e-12	3.7179888158769774e-09	0.0240337681029465	754	OK
sub-1002	Standard	Fz	7.0	0.568	5.509169591979748e-09	3.437277743596681e-12	5.505732314236151e-09	0.021553717928147	754	OK
sub-1002	Standard	Fz	7.0	0.576	9.263158612501436e-09	4.951606508783212e-12	9.258207005992653e-09	0.0147495915466832	754	OK
sub-1002	Standard	Fz	7.0	0.584	1.3911729231362866e-08	8.104597381354342e-12	1.3903624633981512e-08	0.0121924656312048	754	OK
sub-1002	Standard	Fz	7.0	0.592	1.749231193067866e-08	1.1327471181918706e-11	1.748098445949674e-08	0.016103949643203	754	OK
sub-1002	Standard	Fz	7.0	0.6	1.914411916800215e-08	1.3672597745405799e-11	1.9130446570256746e-08	0.0121478971576391	754	OK
sub-1002	Standard	Fz	8.0	-0.2	2.0729605660890583e-09	3.4357231818278057e-12	2.0695248429072302e-09	0.0298996196280882	754	OK
sub-1002	Standard	Fz	8.0	-0.192	2.042981810414291e-09	3.805303026511778e-12	2.0391765073877793e-09	0.0369047622678055	754	OK
sub-1002	Standard	Fz	8.0	-0.184	1.8996730804232476e-09	3.6312564953880707e-12	1.8960418239278595e-09	0.0398574749234689	754	OK
sub-1002	Standard	Fz	8.0	-0.176	1.733097620487498e-09	2.471293346056012e-12	1.7306263271414419e-09	0.0334140197350697	754	OK
sub-1002	Standard	Fz	8.0	-0.168	1.8116957548623783e-09	1.1423790755774917e-12	1.8105533757868007e-09	0.0604837527657192	754	OK
sub-1002	Standard	Fz	8.0	-0.16	2.189445172837188e-09	6.293903269387237e-13	2.1888157825102493e-09	0.05151748825258	754	OK
sub-1002	Standard	Fz	8.0	-0.152	2.5948451969974867e-09	8.850306573947397e-13	2.593960166340092e-09	0.0482268418176026	754	OK
sub-1002	Standard	Fz	8.0	-0.144	2.663816870570169e-09	1.2060277500982372e-12	2.662610842820071e-09	0.0438651101902653	754	OK
sub-1002	Standard	Fz	8.0	-0.136	2.647359558488269e-09	1.716698128666288e-12	2.645642860359602e-09	0.0249985464500661	754	OK
sub-1002	Standard	Fz	8.0	-0.128	2.6429156936091952e-09	2.63251500620729e-12	2.6402831786029875e-09	0.0300525754249464	754	OK
sub-1002	Standard	Fz	8.0	-0.12	2.6507475514995132e-09	3.88985982253863e-12	2.6468576916769742e-09	0.0359527620137947	754	OK
sub-1002	Standard	Fz	8.0	-0.112	2.650548440203834e-09	4.913354065481999e-12	2.6456350861383526e-09	0.0379976989415074	754	OK
sub-1002	Standard	Fz	8.0	-0.104	2.6383165358420773e-09	5.052683534771283e-12	2.6332638523073062e-09	0.0293335609303715	754	OK
sub-1002	Standard	Fz	8.0	-0.096	2.628774118958089e-09	4.399626551605505e-12	2.6243744924064835e-09	0.0177864798245925	754	OK
sub-1002	Standard	Fz	8.0	-0.088	2.628795301577693e-09	3.648103184200824e-12	2.625147198393493e-09	0.0158691815045334	754	OK
sub-1002	Standard	Fz	8.0	-0.08	2.6351376057511983e-09	3.4047968013596712e-12	2.6317328089498387e-09	0.0079905190576181	754	OK
sub-1002	Standard	Fz	8.0	-0.072	2.644317402086429e-09	3.996796321481666e-12	2.6403206057649476e-09	0.0229575309287299	754	OK
sub-1002	Standard	Fz	8.0	-0.064	2.6524519077692663e-09	5.262278609493429e-12	2.6471896291597727e-09	0.0273989132644741	754	OK
sub-1002	Standard	Fz	8.0	-0.056	2.657992605398308e-09	6.3765502724165385e-12	2.6516160551258914e-09	0.0333204686046071	754	OK
sub-1002	Standard	Fz	8.0	-0.048	2.66419460822755e-09	6.660935869097665e-12	2.657533672358453e-09	0.0323044277468895	754	OK
sub-1002	Standard	Fz	8.0	-0.04	2.670605948898465e-09	6.3129079187881156e-12	2.664293040979677e-09	0.0345511308049787	754	OK
sub-1002	Standard	Fz	8.0	-0.032	2.6694592849307e-09	5.898153431094792e-12	2.6635611314996054e-09	0.0285297509760225	754	OK
sub-1002	Standard	Fz	8.0	-0.024	2.6582648565124593e-09	5.740926249055408e-12	2.652523930263404e-09	0.0323876600056678	754	OK
sub-1002	Standard	Fz	8.0	-0.016	2.648587240795492e-09	5.5737846310300145e-12	2.643013456164462e-09	0.0381212650265813	754	OK
sub-1002	Standard	Fz	8.0	-0.008	2.651603261548169e-09	4.49464879149338e-12	2.647108612756676e-09	0.029884327875583	754	OK
sub-1002	Standard	Fz	8.0	0.0	2.662782804136155e-09	2.5023064124647616e-12	2.6602804977236904e-09	0.0217344824943228	754	OK
sub-1002	Standard	Fz	8.0	0.008	2.6767502577255836e-09	1.1712099616128696e-12	2.6755790477639712e-09	0.034301126477919	754	OK
sub-1002	Standard	Fz	8.0	0.016	2.705793388407739e-09	1.1260510623094797e-12	2.704667337345429e-09	0.0266087617132342	754	OK
sub-1002	Standard	Fz	8.0	0.024	2.761111025278379e-09	1.471691070850049e-12	2.759639334207529e-09	0.0307123116422693	754	OK
sub-1002	Standard	Fz	8.0	0.032	2.823185330959386e-09	2.263484605660989e-12	2.820921846353725e-09	0.037672075289132	754	OK
